Updated,Confirmed,Deaths
01/30/2020,1,0.0
01/31/2020,1,0.0
02/01/2020,1,0.0
02/02/2020,2,0.0
02/03/2020,3,0.0
02/04/2020,3,0.0
02/05/2020,3,0.0
02/06/2020,3,0.0
02/07/2020,3,0.0
02/08/2020,3,0.0
02/09/2020,3,0.0
02/10/2020,3,0.0
02/11/2020,3,0.0
02/12/2020,3,0.0
02/13/2020,3,0.0
02/14/2020,3,0.0
02/15/2020,3,0.0
02/16/2020,3,0.0
02/17/2020,3,0.0
02/18/2020,3,0.0
02/19/2020,3,0.0
02/20/2020,3,0.0
02/21/2020,3,0.0
02/22/2020,3,0.0
02/23/2020,3,0.0
02/24/2020,3,0.0
02/25/2020,3,0.0
02/26/2020,3,0.0
02/27/2020,3,0.0
02/28/2020,3,0.0
02/29/2020,3,0.0
03/01/2020,3,0.0
03/02/2020,5,0.0
03/03/2020,6,0.0
03/04/2020,28,0.0
03/05/2020,30,0.0
03/06/2020,31,0.0
03/07/2020,34,0.0
03/08/2020,39,0.0
03/09/2020,44,0.0
03/10/2020,50,0.0
03/11/2020,60,0.0
03/12/2020,74,1.0
03/13/2020,81,2.0
03/14/2020,84,2.0
03/15/2020,110,2.0
03/16/2020,114,2.0
03/17/2020,137,3.0
03/18/2020,151,3.0
03/19/2020,173,4.0
03/20/2020,223,4.0
03/21/2020,315,4.0
03/22/2020,360,7.0
03/23/2020,468,9.0
03/24/2020,519,10.0
03/25/2020,606,10.0
03/26/2020,694,16.0
03/27/2020,834,19.0
03/28/2020,918,19.0
03/29/2020,1024,27.0
03/30/2020,1251,32.0
03/31/2020,1397,35.0
04/01/2020,1834,41.0
04/02/2020,2069,53.0
04/03/2020,2547,62.0
04/04/2020,3072,75.0
04/05/2020,3577,83.0
04/06/2020,4281,111.0
04/07/2020,4789,124.0
04/08/2020,5274,149.0
04/09/2020,5865,169.0
04/10/2020,6761,206.0
04/11/2020,7529,242.0
04/12/2020,8447,273.0
04/13/2020,9352,324.0
04/14/2020,10815,353.0
04/15/2020,11933,392.0
04/16/2020,12759,420.0
04/17/2020,13835,452.0
04/18/2020,14792,488.0
04/19/2020,16116,519.0
04/20/2020,17656,559.0
04/21/2020,18985,603.0
04/22/2020,20471,652.0
04/23/2020,21700,686.0
04/24/2020,23452,723.0
04/25/2020,24942,779.0
04/26/2020,26917,826.0
04/27/2020,28380,886.0
04/28/2020,29974,937.0
04/29/2020,31787,1008.0
04/30/2020,33610,1075.0
05/01/2020,35365,1152.0
05/02/2020,37776,1223.0
05/03/2020,40263,1306.0
05/04/2020,42836,1389.0
05/05/2020,46711,1583.0
05/06/2020,49391,1694.0
05/07/2020,52952,1783.0
05/08/2020,56342,1886.0
05/09/2020,59662,1981.0
05/10/2020,62939,2109.0
05/11/2020,67152,2206.0
05/12/2020,70756,2293.0
05/13/2020,74281,2415.0
05/14/2020,78003,2549.0
05/15/2020,81970,2649.0
05/16/2020,85940,2752.0
05/17/2020,90927,2872.0
05/18/2020,96169,3029.0
05/19/2020,101139,3163.0
05/20/2020,106750,3303.0
05/21/2020,112359,3435.0
05/22/2020,118447,3583.0
05/23/2020,125101,3720.0
05/24/2020,131868,3867.0
05/25/2020,138845,4021.0
05/26/2020,145380,4167.0
05/27/2020,151767,4337.0
05/28/2020,158333,4531.0
05/29/2020,165799,4706.0
05/30/2020,173763,4971.0
05/31/2020,182143,5164.0
06/01/2020,190535,5394.0
06/02/2020,198706,5598.0
06/03/2020,207615,5815.0
06/04/2020,216919,6075.0
06/05/2020,226770,6348.0
06/06/2020,236657,6642.0
06/07/2020,246628,6929.0
06/08/2020,256611,7200.0
06/09/2020,266598,7471.0
06/10/2020,276583,7745.0
06/11/2020,286579,8102.0
06/12/2020,297535,8498.0
06/13/2020,308993,8884.0
06/14/2020,320922,9195.0
06/15/2020,332424,9520.0
06/16/2020,343091,9900.0
06/17/2020,354065,11903.0
06/18/2020,366946,12237.0
06/19/2020,380532,12573.0
06/20/2020,395048,12948.0
06/21/2020,410461,13254.0
06/22/2020,425282,13699.0
06/23/2020,440215,14011.0
06/24/2020,456183,14476.0
06/25/2020,473105,14894.0
