Updated,Confirmed,Deaths
03/08/2020,5,0.0
03/09/2020,5,0.0
03/10/2020,5,0.0
03/11/2020,5,0.0
03/12/2020,5,0.0
03/13/2020,6,0.0
03/14/2020,6,0.0
03/15/2020,7,0.0
03/16/2020,7,0.0
03/17/2020,7,0.0
03/18/2020,7,0.0
03/22/2020,20,0.0
03/23/2020,23,0.0
03/24/2020,28,0.0
03/25/2020,28,0.0
03/26/2020,28,0.0
03/27/2020,28,0.0
03/30/2020,43,0.0
03/31/2020,43,0.0
04/01/2020,43,0.0
04/02/2020,51,0.0
04/03/2020,61,0.0
04/04/2020,64,0.0
04/05/2020,68,0.0
04/06/2020,72,0.0
04/07/2020,77,0.0
04/08/2020,83,0.0
04/09/2020,83,0.0
04/10/2020,84,1.0
04/11/2020,86,1.0
04/12/2020,88,1.0
04/13/2020,90,1.0
04/14/2020,92,1.0
04/15/2020,95,1.0
04/16/2020,96,1.0
04/17/2020,96,1.0
04/19/2020,96,1.0
04/20/2020,97,1.0
04/21/2020,97,1.0
04/22/2020,28,0.0
04/23/2020,28,0.0
04/27/2020,28,0.0
04/28/2020,28,0.0
04/29/2020,28,0.0
04/30/2020,28,0.0
05/01/2020,28,0.0
