Updated,Confirmed,Deaths
03/10/2020,2,0
03/11/2020,2,0.0
03/12/2020,2,0.0
03/13/2020,3,0.0
03/14/2020,3,0.0
03/15/2020,6,0.0
03/16/2020,8,0.0
03/17/2020,9,0.0
03/18/2020,12,0.0
03/19/2020,24,0.0
03/20/2020,24,0.0
03/21/2020,26,0.0
03/22/2020,27,0.0
03/23/2020,30,0.0
03/24/2020,36,0.0
03/25/2020,52,0.0
03/26/2020,68,1.0
03/27/2020,95,1.0
03/28/2020,110,4.0
03/29/2020,139,4.0
03/30/2020,141,7.0
03/31/2020,172,10.0
04/01/2020,219,14.0
04/02/2020,222,15.0
04/03/2020,264,15.0
04/04/2020,268,22.0
04/05/2020,298,22.0
04/06/2020,305,22.0
04/07/2020,312,22.0
04/08/2020,343,23.0
04/09/2020,382,23.0
04/10/2020,392,24.0
04/11/2020,393,25.0
04/12/2020,397,25.0
04/13/2020,407,26.0
04/14/2020,419,31.0
04/15/2020,426,35.0
04/16/2020,442,41.0
04/17/2020,457,46.0
04/18/2020,472,46.0
04/19/2020,477,46.0
04/20/2020,494,46.0
04/21/2020,510,46.0
04/22/2020,519,47.0
04/23/2020,562,47.0
04/24/2020,576,47.0
04/25/2020,591,55.0
04/26/2020,627,59.0
04/27/2020,661,61.0
04/28/2020,702,64.0
04/29/2020,738,66.0
04/30/2020,771,71.0
05/01/2020,804,75.0
05/02/2020,899,75.0
05/03/2020,1010,76.0
05/04/2020,1055,82.0
05/05/2020,1178,83.0
05/06/2020,1270,93.0
05/07/2020,1461,99.0
05/08/2020,1685,105.0
05/09/2020,1771,107.0
05/10/2020,1830,108.0
05/11/2020,1972,108.0
05/12/2020,2100,116.0
05/13/2020,2177,121.0
05/14/2020,2255,123.0
05/15/2020,2318,133.0
05/16/2020,2460,134.0
05/17/2020,2565,138.0
05/18/2020,2646,142.0
05/19/2020,2798,146.0
05/20/2020,2955,147.0
05/21/2020,3100,151.0
05/22/2020,3204,156.0
05/23/2020,3477,167.0
05/24/2020,3743,174.0
05/25/2020,3950,180.0
05/26/2020,4189,182.0
05/27/2020,4401,188.0
05/28/2020,4640,194.0
05/29/2020,4752,196.0
05/30/2020,4886,199.0
05/31/2020,5094,201.0
06/01/2020,5202,212.0
06/02/2020,5362,217.0
06/03/2020,5527,225.0
06/04/2020,5690,234.0
06/05/2020,5880,243.0
06/06/2020,6155,250.0
06/07/2020,6327,258.0
06/08/2020,6450,262.0
06/09/2020,6935,271.0
06/10/2020,7360,290.0
06/11/2020,7669,294.0
06/12/2020,8132,306.0
06/13/2020,8455,310.0
06/14/2020,8858,312.0
06/15/2020,9178,322.0
06/16/2020,9656,330.0
06/17/2020,10299,336.0
06/18/2020,10739,343.0
06/19/2020,11258,349.0
06/20/2020,12250,358.0
06/21/2020,12769,363.0
06/22/2020,13356,395.0
06/23/2020,13943,405.0
06/24/2020,14571,417.0
06/25/2020,15366,426.0
