Updated,ConfirmedChange,DeathsChange
02/24/2020,0,0
02/25/2020,7.0,0.0
02/26/2020,18.0,0.0
02/27/2020,7.0,0.0
02/28/2020,0.0,0.0
02/29/2020,5.0,0.0
03/01/2020,2.0,0.0
03/02/2020,7.0,0.0
03/03/2020,2.0,0.0
03/04/2020,0.0,0.0
03/05/2020,0.0,0.0
03/06/2020,0.0,0.0
03/07/2020,0.0,0.0
03/08/2020,7.0,0.0
03/09/2020,23.0,0.0
03/10/2020,30.0,0.0
03/11/2020,1.0,0.0
03/12/2020,79.0,0.0
03/13/2020,6.0,0.0
03/14/2020,15.0,0.0
03/15/2020,1.0,0.0
03/16/2020,10.0,1.0
03/17/2020,8.0,0.0
03/18/2020,8.0,0.0
03/19/2020,32.0,0.0
03/20/2020,16.0,0.0
03/21/2020,21.0,0.0
03/22/2020,27.0,0.0
03/23/2020,6.0,1.0
03/24/2020,51.0,0.0
03/25/2020,29.0,1.0
03/26/2020,38.0,1.0
03/27/2020,9.0,0.0
03/28/2020,7.0,0.0
03/29/2020,27.0,0.0
03/30/2020,15.0,0.0
03/31/2020,52.0,0.0
04/01/2020,2.0,0.0
04/02/2020,66.0,0.0
04/03/2020,37.0,0.0
04/04/2020,16.0,0.0
04/05/2020,12.0,0.0
04/06/2020,23.0,0.0
04/07/2020,88.0,1.0
04/08/2020,10.0,0.0
04/09/2020,34.0,0.0
04/10/2020,70.0,0.0
04/11/2020,91.0,1.0
04/12/2020,120.0,0.0
04/13/2020,225.0,0.0
04/14/2020,167.0,1.0
04/15/2020,143.0,0.0
04/16/2020,2.0,0.0
04/17/2020,71.0,0.0
04/18/2020,68.0,0.0
04/19/2020,69.0,0.0
04/20/2020,13.0,0.0
04/21/2020,13.0,0.0
04/22/2020,120.0,0.0
04/23/2020,190.0,1.0
04/24/2020,301.0,0.0
04/25/2020,70.0,0.0
04/26/2020,59.0,0.0
04/27/2020,76.0,0.0
04/28/2020,88.0,0.0
04/29/2020,110.0,0.0
04/30/2020,119.0,0.0
05/01/2020,130.0,0.0
05/02/2020,114.0,0.0
05/03/2020,99.0,0.0
05/04/2020,150.0,0.0
05/05/2020,187.0,0.0
05/06/2020,214.0,0.0
05/07/2020,265.0,0.0
05/08/2020,245.0,0.0
05/09/2020,330.0,0.0
05/10/2020,167.0,0.0
05/11/2020,295.0,0.0
05/12/2020,295.0,1.0
05/13/2020,285.0,1.0
05/14/2020,382.0,0.0
05/15/2020,385.0,2.0
05/16/2020,164.0,0.0
05/17/2020,209.0,0.0
05/18/2020,228.0,0.0
05/19/2020,348.0,0.0
05/20/2020,356.0,0.0
05/21/2020,286.0,0.0
05/22/2020,240.0,0.0
05/23/2020,388.0,1.0
05/24/2020,336.0,1.0
05/25/2020,33.0,0.0
05/26/2020,195.0,0.0
05/27/2020,326.0,1.0
05/28/2020,360.0,0.0
05/29/2020,397.0,0.0
05/30/2020,344.0,2.0
05/31/2020,605.0,2.0
06/01/2020,473.0,0.0
06/02/2020,440.0,0.0
06/03/2020,504.0,1.0
06/04/2020,481.0,1.0
06/05/2020,539.0,1.0
06/06/2020,548.0,2.0
06/07/2020,380.0,2.0
06/08/2020,654.0,1.0
06/09/2020,314.0,2.0
06/10/2020,469.0,2.0
06/11/2020,467.0,3.0
06/12/2020,602.0,2.0
06/13/2020,444.0,1.0
06/14/2020,514.0,5.0
06/15/2020,786.0,4.0
06/16/2020,540.0,1.0
06/17/2020,408.0,2.0
06/18/2020,469.0,6.0
06/19/2020,486.0,2.0
06/20/2020,415.0,3.0
06/21/2020,433.0,3.0
06/22/2020,643.0,2.0
06/23/2020,655.0,2.0
06/24/2020,508.0,2.0
06/25/2020,511.0,2.0
06/26/2020,724.0,2.0
