Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
1800,58.0,98.0,0.0,Aguascalientes
7656,127.0,1638.0,0.0,Baja California
1176,27.0,63.0,0.0,Baja California Sur
1270,58.0,150.0,0.0,Campeche
3710,80.0,329.0,0.0,Chiapas
2541,47.0,526.0,0.0,Chihuahua
2741,121.0,145.0,0.0,Coahuila
371,16.0,42.0,0.0,Colima
1258,44.0,96.0,0.0,Durango
4779,230.0,221.0,0.0,Guanajuato
4190,144.0,672.0,0.0,Guerrero
3186,73.0,505.0,0.0,Hidalgo
5008,176.0,426.0,0.0,Jalisco
27743,832.0,2343.0,0.0,México
41427,703.0,5184.0,0.0,Mexico City
4456,141.0,341.0,0.0,Michoacán
2230,100.0,361.0,0.0,Morelos
1257,44.0,137.0,0.0,Nayarit
3400,0.0,215.0,0.0,Nuevo León
3852,143.0,417.0,0.0,Oaxaca
7306,358.0,879.0,0.0,Puebla
1676,31.0,221.0,0.0,Querétaro
2871,68.0,500.0,0.0,Quintana Roo
2184,81.0,101.0,0.0,San Luis Potosí
6593,220.0,967.0,0.0,Sinaloa
5120,295.0,331.0,0.0,Sonora
8135,271.0,815.0,0.0,Tabasco
4097,182.0,243.0,0.0,Tamaulipas
1977,50.0,247.0,0.0,Tlaxcala
7880,240.0,1160.0,0.0,Veracruz
3087,110.0,305.0,0.0,Yucatán
656,22.0,69.0,0.0,Zacatecas
