Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
92,3.0,3.0,0.0,Blekinge County
1010,22.0,123.0,0.0,Dalarna County
882,34.0,85.0,0.0,Gavleborg County
66,0.0,3.0,0.0,Gotland County
508,8.0,45.0,0.0,Halland County
495,23.0,16.0,0.0,Jamtland County
1081,37.0,110.0,0.0,Jonkoping County
238,1.0,18.0,0.0,Kalmar County
566,31.0,35.0,0.0,Kronoberg County
326,10.0,40.0,0.0,Norrbotten
1433,26.0,98.0,0.0,Orebro County
1706,29.0,153.0,0.0,Ostergotland County
1159,38.0,124.0,0.0,Skane County
1474,12.0,194.0,0.0,Sodermanland County
10188,190.0,1779.0,0.0,Stockholm County
1395,28.0,181.0,0.0,Uppsala County
295,5.0,23.0,0.0,Varmland County
391,14.0,18.0,0.0,Västerbotten
389,15.0,60.0,0.0,Västernorrland
978,22.0,115.0,0.0,Vastmanland County
3910,125.0,354.0,0.0,Vastra Gotaland County
