Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
21,0.0,0.0,0.0,Aisen of Gral. C. Ibáñez del Campo
3402,157.0,45.0,0.0,Antofagasta
2445,35.0,32.0,0.0,Araucanía
914,40.0,9.0,0.0,Arica y Parinacota
348,9.0,0.0,0.0,Atacama
2694,43.0,13.0,0.0,Bio-Bio
1175,52.0,5.0,0.0,Coquimbo
1028,18.0,13.0,0.0,Los Lagos
446,21.0,8.0,0.0,Los Ríos
1088,0.0,15.0,0.0,Magallanes and Antarctic Region
2289,113.0,24.0,0.0,Maule
1584,32.0,24.0,0.0,Ñuble
1317,62.0,23.0,0.0,O’Higgins
115126,2990.0,1968.0,0.0,Santiago Metropolitan
3491,99.0,35.0,0.0,Tarapacá
5391,242.0,97.0,0.0,Valparaíso
