Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
64,4.0,0.0,0.0,Amazonas
410,45.0,28.0,0.0,Ancash
52,6.0,0.0,0.0,Apurimac
291,15.0,8.0,0.0,Arequipa
39,1.0,0.0,0.0,Ayacucho
90,12.0,2.0,0.0,Cajamarca
1536,120.0,39.0,0.0,Callao
158,11.0,3.0,0.0,Cuzco
21,0.0,1.0,0.0,Huancavelica
116,2.0,0.0,0.0,Huanuco
248,35.0,6.0,0.0,Ica
213,6.0,1.0,0.0,Junín
391,73.0,17.0,0.0,La Libertad
968,104.0,111.0,0.0,Lambayeque
14300,1086.0,267.0,0.0,Lima
700,47.0,23.0,0.0,Loreto
77,6.0,0.0,0.0,Madre de Dios
52,4.0,0.0,0.0,Moquegua
48,2.0,1.0,0.0,Pasco
568,54.0,45.0,0.0,Piura
33,18.0,0.0,0.0,Puno
111,4.0,1.0,0.0,San Martin
50,6.0,0.0,0.0,Tacna
233,28.0,16.0,0.0,Tumbes
210,38.0,3.0,0.0,Ucayali
