Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
142,7.0,5.0,0.0,Acre
132,22.0,12.0,0.0,Alagoas
393,23.0,10.0,0.0,Amapá
1897,88.0,161.0,0.0,Amazonas
1193,134.0,37.0,0.0,Bahia
3034,350.0,176.0,0.0,Ceará
952,96.0,28.0,0.0,Espírito Santo
762,16.0,24.0,0.0,Federal District
378,43.0,18.0,0.0,Goiás
1040,243.0,44.0,0.0,Maranhão
171,9.0,5.0,0.0,Mato Grosso
161,18.0,5.0,0.0,Mato Grosso do Sul
1077,56.0,39.0,0.0,Minas Gerais
640,83.0,33.0,0.0,Pará
205,10.0,26.0,0.0,Paraiba
945,71.0,46.0,0.0,Paraná
2193,187.0,205.0,0.0,Pernambuco
123,21.0,9.0,0.0,Piauí
4543,194.0,387.0,0.0,Rio de Janeiro
516,53.0,24.0,0.0,Rio Grande do Norte
831,29.0,24.0,0.0,Rio Grande do Sul
110,18.0,3.0,0.0,Rondônia
201,37.0,3.0,0.0,Roraima
962,36.0,31.0,0.0,Santa Catarina
13894,1053.0,991.0,0.0,São Paulo
71,18.0,5.0,0.0,Sergipe
33,2.0,1.0,0.0,Tocantins
